teryt6,name,population,area_km2,lat,lng
100501,Łowicz,28224,23.427,52.103092,19.935555
100502,Bielawy,5325,163.914,52.093189,19.625121
100503,Chąśno,2907,71.824,52.194174,19.911471
100504,Domaniewice,4650,86.226,52.015998,19.8164
100505,Kiernozia,3366,76.167,52.267923,19.874617
100506,Kocierzew Południowy,4204,93.699,52.198084,20.023533
100507,Łowicz,7710,133.081,52.094907,19.914311
100508,Łyszkowice,6693,107.314,51.995845,19.939891
100509,Nieborów,9321,103.9,52.064576,20.042551
100510,Zduny,5699,128.568,52.162513,19.791929
101301,Rawa Mazowiecka,17324,14.289,51.765502,20.253787
101302,Biała Rawska,11285,208.298,51.809517,20.471942
101303,Cielądz,3965,92.964,51.698484,20.343453
101304,Rawa Mazowiecka,8788,163.231,51.783587,20.237064
101305,Regnów,1818,46.373,51.737871,20.405767
101306,Sadkowice,5412,121.14,51.705799,20.556409
101501,Bolimów,4021,111.741,52.09517,20.171805
101502,Głuchów,5724,110.765,51.794357,20.087084
101503,Godzianów,2644,44.072,51.893961,20.042081
101504,Kowiesy,2909,85.794,51.900165,20.417948
101505,Lipce Reymontowskie,3301,42.871,51.903203,19.944351
101506,Maków,5983,81.527,51.950697,20.046687
101507,Nowy Kawęczyn,3370,104.217,51.884595,20.244506
101508,Skierniewice,7609,131.275,51.986162,20.141471
101509,Słupia,2613,41.092,51.864213,19.940832
106301,Skierniewice,48089,34.609,51.964698,20.149353
260401,Bieliny,10299,88.241,50.841562,20.951066
260402,Bodzentyn,11479,159.742,50.942573,20.928985
260403,Chęciny,15111,127.424,50.791969,20.460124
260404,Chmielnik,11264,142.19,50.61498,20.744673
260405,Daleszyce,15865,222.372,50.800662,20.782096
260406,Górno,14559,83.19,50.862017,20.803645
260407,Łagów,6880,113.216,50.772859,21.08055
260408,Łopuszno,8984,176.992,50.93669,20.260969
260409,Masłów,11063,85.507,50.902636,20.721727
260410,Miedziana Góra,11632,71.121,50.941426,20.561262
260411,Mniów,9346,95.272,51.01207,20.457521
260412,Morawica,16756,140.36,50.757276,20.616662
260413,Nowa Słupia,9471,85.76,50.883168,21.082538
260414,Piekoszów,16489,102.951,50.878057,20.451736
260415,Pierzchnica,4700,104.69,50.691833,20.760132
260416,Raków,5595,190.566,50.681278,21.044279
260417,Sitkówka-Nowiny,7910,45.603,50.822718,20.534735
260418,Strawczyn,10874,85.876,50.941179,20.433556
260419,Zagnańsk,12982,124.884,50.977148,20.659148
260501,Fałków,4393,132.365,51.130624,20.076895
260502,Gowarczów,4583,100.918,51.275676,20.429607
260503,Końskie,35112,250.183,51.191338,20.406531
260504,Radoszyce,8891,146.638,51.070758,20.257774
260505,Ruda Maleniecka,3069,110.064,51.146309,20.209128
260506,Słupia Konecka,3319,105.765,51.018506,20.131549
260507,Smyków,3792,62.093,51.061182,20.408791
260508,Stąporków,16699,231.654,51.139372,20.568579
260701,Ostrowiec Świętokrzyski,68338,46.421,50.946715,21.392906
260702,Bałtów,3410,105.032,51.015624,21.573411
260703,Bodzechów,13326,122.193,50.91829,21.412424
260704,Ćmielów,7330,117.922,50.893655,21.513778
260705,Kunów,9779,113.512,50.963505,21.292862
260706,Waśniów,6781,111.632,50.87982,21.21062
261001,Skarżysko-Kamienna,44848,64.391,51.117106,20.868963
261002,Bliżyn,8037,141.211,51.113584,20.733992
261003,Łączna,5008,61.646,50.989107,20.791119
261004,Skarżysko Kościelne,5988,53.229,51.135435,20.929835
261005,Suchedniów,10110,74.957,51.045671,20.839018
261101,Starachowice,48395,31.826,51.04728,21.079343
261102,Brody,10870,161.249,51.017938,21.172391
261103,Mirzec,8260,111.104,51.136673,21.063249
261104,Pawłów,15240,137.353,50.955137,21.092968
261105,Wąchock,6811,81.87,51.06877,21.010604
266101,Kielce,194852,109.664,50.878285,20.632722
260101,Busko-Zdrój,32189,235.506,50.470268,20.720409
260102,Gnojno,4351,96.302,50.586488,20.854627
260103,Nowy Korczyn,5916,116.689,50.311183,20.81093
260104,Pacanów,7322,124.621,50.38386,21.035976
260105,Solec-Zdrój,5036,85.052,50.373468,20.901202
260106,Stopnica,7589,125.905,50.443294,20.932913
260107,Tuczępy,3740,83.484,50.513408,21.010926
260108,Wiślica,5453,100.315,50.367349,20.676505
260201,Imielno,4338,100.964,50.583342,20.447321
260202,Jędrzejów,27898,226.677,50.643497,20.290212
260203,Małogoszcz,11536,146.055,50.808633,20.261264
260204,Nagłowice,4915,117.279,50.650464,20.121733
260205,Oksa,4574,90.661,50.743893,20.147195
260206,Sędziszów,12413,145.629,50.56006,20.051764
260207,Słupia,4290,108.365,50.59859,19.962023
260208,Sobków,8466,144.299,50.703816,20.438125
260209,Wodzisław,6949,176.873,50.52534,20.219393
260301,Bejsce,3997,57.456,50.233692,20.598457
260302,Czarnocin,3758,69.587,50.327734,20.54462
260303,Kazimierza Wielka,16118,140.583,50.265439,20.486058
260304,Opatowiec,3283,68.584,50.268213,20.678412
260305,Skalbmierz,6463,85.952,50.315411,20.406515
260601,Baćkowice,4868,96.11,50.789544,21.223006
260602,Iwaniska,6616,104.904,50.725406,21.288353
260603,Lipnik,5206,81.452,50.737011,21.465019
260604,Opatów,11663,113.526,50.80132,21.423708
260605,Ożarów,10662,183.261,50.886117,21.661763
260606,Sadowie,3929,81.798,50.849256,21.362731
260607,Tarłów,5139,163.351,51.001267,21.714914
260608,Wojciechowice,4006,86.481,50.832096,21.594259
260801,Działoszyce,4900,105.758,50.37414,20.353343
260802,Kije,4373,100.178,50.611934,20.608913
260803,Michałów,4564,112.103,50.489512,20.416992
260804,Pińczów,20626,212.847,50.51564,20.534777
260805,Złota,4463,82.011,50.393912,20.576938
260901,Sandomierz,23362,28.697,50.681734,21.738243
260902,Dwikozy,8709,84.654,50.735182,21.79395
260903,Klimontów,7994,99.777,50.656105,21.449743
260904,Koprzywnica,6634,69.332,50.594483,21.578371
260905,Łoniów,7451,86.851,50.556971,21.52636
260906,Obrazów,6375,71.564,50.695397,21.624558
260907,Samborzec,8420,85.233,50.663047,21.677382
260908,Wilczyce,3687,69.558,50.749755,21.647987
260909,Zawichost,4385,80.217,50.808694,21.843276
261201,Bogoria,7692,122.817,50.652289,21.281173
261202,Łubnice,4102,84.123,50.404039,21.171765
261203,Oleśnica,3880,53.454,50.454647,21.066176
261204,Osiek,7689,129.265,50.514016,21.427008
261205,Połaniec,11764,75.034,50.426452,21.282859
261206,Rytwiany,6371,125.849,50.529557,21.196956
261207,Staszów,25599,226.466,50.563541,21.173888
261208,Szydłów,4679,108.002,50.595442,20.999642
261301,Kluczewsko,5197,136.853,50.952266,19.91921
261302,Krasocin,10620,192.696,50.883663,20.147249
261303,Moskorzew,2640,72.862,50.654058,19.945347
261304,Radków,2499,88.133,50.70876,19.985974
261305,Secemin,4811,161.241,50.767784,19.839232
261306,Włoszczowa,19292,254.624,50.847304,19.970178
060101,Międzyrzec Podlaski,16753,20.034,51.987169,22.786291
060102,Terespol,5560,10.135,52.072555,23.612
060103,Biała Podlaska,14423,325.408,52.056371,23.10338
060104,Drelów,5367,228.099,51.914142,22.863749
060105,Janów Podlaski,5285,135.748,52.195741,23.209214
060106,Kodeń,3524,151.08,51.91944,23.599627
060107,Konstantynów,4110,86.925,52.204669,23.094521
060108,Leśna Podlaska,4287,98.206,52.130707,23.031013
060109,Łomazy,4906,198.57,51.904561,23.182995
060110,Międzyrzec Podlaski,10467,260.933,51.997831,22.749238
060111,Piszczac,7188,170.142,51.977056,23.378003
060112,Rokitno,2972,140.882,52.129472,23.309513
060113,Rossosz,2193,76.453,51.853963,23.129011
060114,Sławatycze,2293,71.902,51.771435,23.559354
060115,Sosnówka,2409,148.38,51.751102,23.331139
060116,Terespol,6700,141.433,52.038539,23.538251
060117,Tuczna,3004,169.576,51.873637,23.422801
060118,Wisznice,4926,173.21,51.783174,23.203661
060119,Zalesie,4405,147.13,52.049053,23.408645
061301,Dębowa Kłoda,3920,188.4,51.601133,23.04632
061302,Jabłoń,3874,110.331,51.710582,23.086647
061303,Milanów,3762,116.714,51.716927,22.903968
061304,Parczew,14445,146.81,51.639655,22.905609
061305,Podedwórze,1615,107.097,51.680068,23.222422
061306,Siemień,4516,111.199,51.624256,22.770885
061307,Sosnowica,2579,171.598,51.49503,23.088009
061501,Radzyń Podlaski,15656,19.305,51.779207,22.614488
061502,Borki,6003,111.725,51.729796,22.495333
061503,Czemierniki,4310,107.492,51.675776,22.640727
061504,Kąkolewnica,8024,147.517,51.911867,22.671468
061505,Komarówka Podlaska,4185,137.97,51.808011,22.947632
061506,Radzyń Podlaski,8072,155.098,51.798213,22.617644
061507,Ulan-Majorat,6000,107.777,51.828832,22.458915
061508,Wohyń,6608,178.163,51.764343,22.769483
061901,Włodawa,13066,17.975,51.54609,23.546904
061902,Hanna,2844,139.346,51.696272,23.465458
061903,Hańsk,3697,179.948,51.418166,23.427027
061904,Stary Brus,2097,131.586,51.479145,23.292992
061905,Urszulin,4146,172.103,51.397109,23.198305
061906,Włodawa,6089,244.665,51.579368,23.524168
061907,Wola Uhruska,3848,150.732,51.320249,23.617129
061908,Wyryki,2566,220.146,51.566976,23.366179
066101,Biała Podlaska,57170,49.432,52.031885,23.119946
060201,Biłgoraj,26329,21.08,50.536569,22.721311
060202,Aleksandrów,3281,54.26,50.465474,22.888049
060203,Biłgoraj,13355,262.576,50.534221,22.671758
060204,Biszcza,3764,106.287,50.414592,22.624601
060205,Frampol,6095,107.662,50.669478,22.682742
060206,Goraj,4097,67.878,50.720861,22.676734
060207,Józefów,6733,126.443,50.484258,23.067272
060208,Księżpol,6888,141.283,50.428824,22.75128
060209,Łukowa,4231,148.71,50.382076,22.914776
060210,Obsza,4233,113.242,50.326119,22.969566
060211,Potok Górny,5351,111.125,50.393079,22.511552
060212,Tarnogród,6655,114.241,50.354874,22.742503
060213,Tereszpol,3878,144.047,50.574523,22.898832
060214,Turobin,6029,162.134,50.818299,22.746324
060301,Rejowiec Fabryczny,4386,14.275,51.120642,23.251148
060302,Białopole,2886,103.612,50.973051,23.755367
060303,Chełm,15023,221.802,51.129537,23.4336
060304,Dorohusk,6387,192.564,51.168031,23.756706
060305,Dubienka,2315,96.189,51.045914,23.88466
060306,Kamień,4167,96.791,51.097578,23.593551
060307,Leśniowice,3583,117.692,51.001529,23.503178
060308,Rejowiec Fabryczny,4227,87.729,51.132922,23.148787
060309,Ruda-Huta,4502,112.263,51.235688,23.594854
060310,Sawin,5470,190.357,51.274942,23.44059
060311,Siedliszcze,6836,154.168,51.184051,23.126969
060312,Wierzbica,5060,145.666,51.266614,23.300004
060313,Wojsławice,3745,110.444,50.917613,23.551455
060314,Żmudź,3055,136.096,51.023235,23.669787
060315,Rejowiec,6372,106.221,51.09749,23.28655
060401,Hrubieszów,17528,33.03,50.802576,23.895736
060402,Dołhobyczów,5353,214.728,50.564102,24.018137
060403,Horodło,5102,130.448,50.877264,24.020387
060404,Hrubieszów,9980,259.23,50.818695,23.908207
060405,Mircze,7007,234.883,50.637018,23.927213
060406,Trzeszczany,4091,90.28,50.828789,23.767186
060407,Uchanie,4514,120.662,50.893991,23.672551
060408,Werbkowice,9272,187.157,50.751575,23.762349
060601,Krasnystaw,18630,42.12,50.986529,23.162661
060602,Fajsławice,4570,70.651,51.088446,22.958939
060603,Gorzków,3429,96.633,50.949026,22.994646
060604,Izbica,8124,138.299,50.895076,23.159222
060605,Krasnystaw,8529,150.79,51.016208,23.186361
060606,Kraśniczyn,3639,110.104,50.931194,23.371453
060607,Łopiennik Górny,3893,106.212,51.046863,23.051832
060609,Rudnik,3009,88.503,50.863253,22.95603
060610,Siennica Różana,4110,98.402,51.004888,23.337687
060611,Żółkiewka,5325,129.668,50.903251,22.840794
061801,Tomaszów Lubelski,19035,13.29,50.448697,23.413436
061802,Bełżec,3315,33.525,50.380749,23.432113
061803,Jarczów,3371,106.641,50.437979,23.601028
061804,Krynice,3217,73.58,50.57776,23.40658
061805,Lubycza Królewska,6169,208.063,50.342418,23.550348
061806,Łaszczów,5973,128.301,50.530599,23.714041
061807,Rachanie,5068,94.306,50.547617,23.574785
061808,Susiec,7432,190.701,50.439216,23.212773
061809,Tarnawatka,3894,82.848,50.523207,23.397445
061810,Telatyn,3901,109.654,50.534272,23.867305
061811,Tomaszów Lubelski,11358,170.888,50.446382,23.406089
061812,Tyszowce,5509,128.305,50.61614,23.69723
061813,Ulhówek,4520,146.63,50.443189,23.797812
062001,Adamów,4646,110.659,50.59387,23.195547
062002,Grabowiec,3949,128.473,50.823348,23.548343
062003,Komarów-Osada,4939,123.78,50.63065,23.489303
062004,Krasnobród,7097,126.899,50.541888,23.21907
062005,Łabunie,6235,87.315,50.65805,23.361944
062006,Miączyn,5726,156.058,50.736403,23.531724
062007,Nielisz,5427,112.273,50.806557,23.067987
062008,Radecznica,5644,109.987,50.715983,22.837051
062009,Sitno,6708,111.751,50.73534,23.374805
062010,Skierbieszów,5121,139.218,50.8453,23.3597
062011,Stary Zamość,5163,97.491,50.822446,23.195947
062012,Sułów,4479,93.271,50.748196,22.97356
062013,Szczebrzeszyn,11139,123.501,50.703653,22.999269
062014,Zamość,23155,196.125,50.704861,23.220201
062015,Zwierzyniec,6694,153.515,50.614568,22.968711
066201,Chełm,61932,35.265,51.130668,23.477216
066401,Zamość,63437,30.336,50.719912,23.26543
060801,Lubartów,21828,13.924,51.457837,22.608691
060802,Abramów,4039,84.494,51.466966,22.284716
060803,Firlej,5885,126.456,51.565429,22.505103
060804,Jeziorzany,2773,66.457,51.614351,22.274488
060805,Kamionka,6485,111.422,51.463155,22.460791
060806,Kock,6349,101.066,51.642089,22.439725
060807,Lubartów,11812,158.986,51.4461,22.627012
060808,Michów,5849,136.054,51.524668,22.322275
060809,Niedźwiada,6183,95.769,51.516133,22.699117
060810,Ostrów Lubelski,5244,121.585,51.492037,22.851882
060811,Ostrówek,3829,89.802,51.577967,22.602157
060812,Serniki,4914,75.585,51.435031,22.717475
060813,Uścimów,3162,107.082,51.474868,22.938425
060901,Bełżyce,13256,133.954,51.175413,22.28634
060902,Borzechów,3760,67.481,51.071126,22.267512
060903,Bychawa,11595,146.439,51.013515,22.533517
060904,Garbów,9064,102.599,51.360049,22.323534
060905,Głusk,11557,64.274,51.176574,22.611481
060906,Jabłonna,8054,131.195,51.083317,22.61209
060907,Jastków,14185,113.135,51.290915,22.454736
060908,Konopnica,14083,93.073,51.225986,22.437905
060909,Krzczonów,4369,127.975,50.999824,22.702317
060910,Niedrzwica Duża,11917,106.714,51.116109,22.390581
060911,Niemce,19814,141.103,51.328811,22.580175
060912,Strzyżewice,8110,108.803,51.085044,22.477501
060913,Wojciechów,5974,80.769,51.235469,22.253789
060914,Wólka,12547,72.747,51.275231,22.662206
060915,Wysokie,4392,113.948,50.916086,22.679765
060916,Zakrzew,2889,75.383,50.897491,22.569595
061001,Cyców,7912,148.082,51.302241,23.132746
061002,Ludwin,5641,122.175,51.359496,22.944411
061003,Łęczna,23244,75.139,51.296544,22.887137
061004,Milejów,9085,116.533,51.222679,22.927284
061005,Puchaczów,5693,91.519,51.296928,22.985786
061006,Spiczyn,5756,83.142,51.34681,22.749596
061701,Świdnik,39136,20.34,51.216659,22.700408
061702,Mełgiew,9928,94.852,51.220541,22.7355
061703,Piaski,10530,169.839,51.137807,22.831307
061704,Rybczewice,3362,99.137,51.024158,22.85622
061705,Trawniki,8884,84.176,51.142238,22.988847
066301,Lublin,339784,147.437,51.242153,22.550654
060501,Batorz,3264,70.841,50.8529,22.460823
060502,Chrzanów,2921,71.821,50.774135,22.603949
060503,Dzwola,6241,200.383,50.689035,22.574097
060504,Godziszów,5801,101.467,50.762553,22.485789
060505,Janów Lubelski,15874,178.695,50.706479,22.418262
060506,Modliborzyce,6957,152.621,50.760646,22.334028
060507,Potok Wielki,4651,99.445,50.782382,22.222703
060701,Kraśnik,34230,26.101,50.956519,22.171109
060702,Annopol,8596,151.152,50.885429,21.863003
060703,Dzierzkowice,5274,87.282,50.954035,22.117009
060704,Gościeradów,7209,159.287,50.867848,22.004474
060705,Kraśnik,7323,104.667,50.906239,22.255697
060706,Szastarka,5758,73.31,50.842852,22.345553
060707,Trzydnik Duży,6406,104.11,50.859585,22.152338
060708,Urzędów,8582,118.53,51.002341,22.146018
060709,Wilkołaz,5527,81.705,50.993074,22.319961
060710,Zakrzówek,6443,99.173,50.938934,22.390228
061101,Łuków,29728,35.746,51.929498,22.378017
061102,Stoczek Łukowski,2500,9.146,51.959672,21.969181
061103,Adamów,5594,98.68,51.734329,22.25036
061104,Krzywda,10451,160.965,51.792475,22.126152
061105,Łuków,18230,307.56,51.952557,22.365443
061106,Serokomla,3940,77.339,51.690541,22.317877
061107,Stanin,9729,160.81,51.890771,22.186142
061108,Stoczek Łukowski,7793,173.45,51.94822,22.023072
061109,Trzebieszów,7352,140.528,51.986474,22.515335
061110,Wojcieszków,6850,108.934,51.795272,22.324251
061111,Wola Mysłowska,4649,121.078,51.852399,21.986203
061201,Chodel,6565,108.378,51.106071,22.138702
061202,Józefów nad Wisłą,6515,141.555,51.030375,21.881216
061203,Karczmiska,5570,95.082,51.236491,22.003163
061204,Łaziska,4896,109.263,51.147158,21.842665
061205,Opole Lubelskie,17108,193.767,51.144203,21.972935
061206,Poniatowa,14149,84.537,51.190768,22.071259
061207,Wilków,4405,77.932,51.250652,21.882768
061401,Puławy,47417,50.491,51.41857,21.970402
061402,Baranów,3886,84.914,51.552979,22.142387
061403,Janowiec,3668,78.809,51.333341,21.892474
061404,Kazimierz Dolny,6639,72.426,51.333851,21.981974
061405,Końskowola,8813,89.871,51.408899,22.062262
061406,Kurów,7649,101.092,51.388416,22.183482
061407,Markuszów,2965,40.388,51.372979,22.257522
061408,Nałęczów,8962,62.931,51.294141,22.218613
061409,Puławy,12126,161.182,51.443919,21.909171
061410,Wąwolnica,4621,62.406,51.298864,22.13953
061411,Żyrzyn,6427,129.235,51.499467,22.072928
061601,Dęblin,16058,38.348,51.561403,21.852179
061602,Kłoczew,7142,143.035,51.728998,21.977434
061603,Nowodwór,4072,71.912,51.661009,22.100707
061604,Ryki,20386,161.724,51.621455,21.931782
061605,Stężyca,5140,116.041,51.594649,21.769631
061606,Ułęż,3190,83.405,51.592445,22.095281
180103,Czarna,2389,184.78,49.322812,22.65833
180105,Lutowiska,2060,475.579,49.239278,22.675275
180108,Ustrzyki Dolne,17215,478.605,49.434164,22.581417
180201,Brzozów,26599,103.057,49.693761,22.031647
180202,Domaradz,6100,56.515,49.78755,21.997491
180203,Dydnia,7914,130.291,49.685516,22.147545
180204,Haczów,9113,71.654,49.666173,21.924309
180205,Jasienica Rosielna,7845,57.07,49.745435,21.958972
180206,Nozdrzec,7996,120.756,49.772,22.142552
180501,Jasło,34882,36.52,49.743316,21.464945
180502,Brzyska,6530,44.856,49.812967,21.388025
180503,Dębowiec,8867,86.485,49.666828,21.43844
180504,Jasło,16357,93.055,49.71849,21.433108
180505,Kołaczyce,8929,61.099,49.806202,21.457063
180506,Krempna,1861,203.877,49.506619,21.493893
180507,Nowy Żmigród,9009,103.574,49.606914,21.540227
180508,Osiek Jasielski,5372,60.401,49.625229,21.471585
180509,Skołyszyn,12475,78.498,49.752298,21.339927
180511,Tarnowiec,9168,62.501,49.713895,21.561883
180701,Chorkówka,13464,77.375,49.656959,21.674231
180702,Dukla,14554,235.148,49.561439,21.687918
180703,Iwonicz-Zdrój,10886,45.504,49.573753,21.782017
180704,Jedlicze,15432,58.58,49.714733,21.652165
180705,Korczyna,11207,93.058,49.717554,21.815983
180706,Krościenko Wyżne,5613,16.305,49.674572,21.827155
180707,Miejsce Piastowe,13691,51.306,49.636945,21.785919
180708,Rymanów,15922,166.62,49.572428,21.863698
180709,Wojaszówka,9329,83.37,49.75999,21.706499
180710,Jaśliska,2185,165.924,49.444548,21.813743
181701,Sanok,37359,38.158,49.56081,22.202347
181702,Besko,4508,27.484,49.591089,21.957294
181703,Bukowsko,5495,136.836,49.488781,22.055927
181704,Komańcza,4541,387.8,49.356676,22.105688
181705,Sanok,18086,231.479,49.575117,22.162213
181706,Tyrawa Wołoska,1978,69.233,49.581513,22.355688
181707,Zagórz,13126,160.054,49.495804,22.248699
181708,Zarszyn,9292,105.403,49.577133,22.029826
182101,Baligród,3161,158.204,49.342893,22.285741
182102,Cisna,1740,287.298,49.202267,22.354941
182103,Lesko,11319,111.388,49.468018,22.335404
182104,Olszanica,4894,93.548,49.470113,22.428785
182105,Solina,5327,184.515,49.375419,22.41638
186101,Krosno,46291,43.49,49.688967,21.763311
180401,Jarosław,37479,34.612,50.0158,22.680689
180402,Radymno,5273,13.625,49.945167,22.825533
180403,Chłopice,5535,49.225,49.940345,22.689575
180404,Jarosław,13213,113.478,50.007456,22.740487
180405,Laszki,6922,137.999,50.017497,22.890431
180406,Pawłosiów,8450,47.42,50.003949,22.637596
180407,Pruchnik,9681,80.314,49.900457,22.500321
180408,Radymno,11395,182.2,49.943931,22.868708
180409,Rokietnica,4349,57.06,49.89697,22.638759
180410,Roźwienica,6235,68.74,49.932173,22.586292
180411,Wiązownica,11715,244.214,50.072672,22.741724
180901,Lubaczów,11970,25.746,50.158933,23.119735
180902,Cieszanów,7141,219.42,50.245249,23.123024
180903,Horyniec-Zdrój,4659,203.137,50.197196,23.360977
180904,Lubaczów,9187,202.857,50.145836,23.176922
180905,Narol,7967,203.471,50.339144,23.290298
180906,Oleszyce,6332,151.822,50.16336,23.03689
180907,Stary Dzików,4143,155.725,50.248476,22.91127
180908,Wielkie Oczy,3818,146.2,50.048719,23.136509
181301,Bircza,6539,254.033,49.690597,22.462583
181302,Dubiecko,9143,154.264,49.82859,22.389697
181303,Fredropol,5497,159.636,49.674934,22.732288
181304,Krasiczyn,5144,124.345,49.771255,22.67914
181305,Krzywcza,4820,94.977,49.806877,22.520777
181306,Medyka,6542,60.61,49.804616,22.922786
181307,Orły,8894,70.471,49.883062,22.799373
181308,Przemyśl,10650,108.445,49.800593,22.713111
181309,Stubno,3864,88.715,49.901766,22.971198
181310,Żurawica,12968,95.812,49.826303,22.805858
181401,Przeworsk,15291,22.129,50.061219,22.496086
181402,Adamówka,4057,134.312,50.258021,22.703707
181403,Gać,4627,35.971,50.027123,22.400808
181404,Jawornik Polski,4456,62.924,49.902972,22.30202
181405,Kańczuga,12307,105.044,49.976397,22.410975
181406,Przeworsk,14863,90.778,50.054262,22.469919
181407,Sieniawa,7041,127.419,50.177653,22.611749
181408,Tryńcza,8491,70.046,50.124458,22.52921
181409,Zarzecze,7229,49.201,49.990803,22.525542
186201,Przemyśl,60689,46.181,49.786809,22.768597
180601,Cmolas,8093,133.969,50.302572,21.730273
180602,Kolbuszowa,24724,170.842,50.24062,21.775814
180603,Majdan Królewski,9818,155.24,50.378247,21.764519
180604,Niwiska,6091,94.924,50.244701,21.647563
180605,Raniżów,7036,96.657,50.27302,21.979266
180606,Dzikowiec,6484,121.581,50.305612,21.87648
181001,Łańcut,17711,19.428,50.068719,22.228965
181002,Białobrzegi,8725,56.138,50.106931,22.328686
181003,Czarna,11816,78.056,50.108665,22.177097
181004,Łańcut,21921,106.292,50.049552,22.25735
181005,Markowa,6481,68.74,50.013299,22.301447
181006,Rakszawa,7359,66.477,50.161236,22.238678
181007,Żołynia,7036,56.716,50.162808,22.307471
181501,Iwierzyce,7735,65.516,50.025068,21.757654
181502,Ostrów,7358,96.2,50.112646,21.597289
181503,Ropczyce,27487,139.046,50.054206,21.595767
181504,Sędziszów Małopolski,23784,154.029,50.069038,21.693796
181505,Wielopole Skrzyńskie,8151,93.501,49.95435,21.601736
181601,Dynów,6120,24.544,49.816822,22.229361
181602,Błażowa,10833,112.614,49.88408,22.093339
181603,Boguchwała,20766,88.966,49.990184,21.920693
181604,Chmielnik,6945,52.914,49.980085,22.139722
181605,Dynów,6893,119.02,49.833865,22.222718
181606,Głogów Małopolski,19658,143.808,50.147943,21.964333
181607,Hyżne,7062,51.266,49.917708,22.18057
181608,Kamień,6860,73.617,50.321521,22.139396
181609,Krasne,11558,39.098,50.048362,22.100041
181610,Lubenia,6439,54.9,49.929109,21.943258
181611,Sokołów Małopolski,17244,134.194,50.229681,22.130156
181612,Świlcza,16265,108.162,50.083006,21.883034
181613,Trzebownisko,22296,90.275,50.105121,22.054587
181614,Tyczyn,10499,53.711,49.957805,22.037974
181901,Czudec,11808,84.692,49.939727,21.834405
181902,Frysztak,10361,90.64,49.838538,21.594997
181903,Niebylec,10541,104.423,49.851598,21.912354
181904,Strzyżów,20677,140.339,49.870568,21.789009
181905,Wiśniowa,7999,83.378,49.877468,21.664505
186301,Rzeszów,196208,126.622,50.035957,21.996515
180301,Dębica,45504,33.831,50.050606,21.413004
180302,Brzostek,13010,122.322,49.884508,21.419802
180303,Czarna,13137,147.596,50.069249,21.274521
180304,Dębica,25849,137.919,50.090828,21.484531
180305,Jodłowa,5359,59.917,49.879258,21.297531
180306,Pilzno,18250,165.13,49.977381,21.285263
180307,Żyraków,14190,110.365,50.088912,21.387295
180801,Leżajsk,13799,20.598,50.262213,22.415767
180802,Grodzisko Dolne,8026,78.597,50.173586,22.447266
180803,Kuryłówka,5709,141.974,50.303902,22.501217
180804,Leżajsk,20257,198.896,50.232208,22.416919
180805,Nowa Sarzyna,21579,143.817,50.319142,22.335985
181101,Mielec,60323,46.902,50.292889,21.440301
181102,Borowa,5541,55.317,50.391821,21.341712
181103,Czermin,7059,80.208,50.327821,21.31267
181104,Gawłuszowice,2727,34.012,50.407836,21.369621
181105,Mielec,13389,122.691,50.305701,21.411386
181106,Padew Narodowa,5381,71.245,50.438127,21.496594
181107,Przecław,12003,134.197,50.196307,21.483887
181108,Radomyśl Wielki,14292,159.752,50.194462,21.273466
181109,Tuszów Narodowy,8222,89.229,50.367733,21.468897
181110,Wadowice Górne,7723,86.906,50.265739,21.263166
181201,Harasiuki,6074,168.166,50.483435,22.445462
181202,Jarocin,5372,90.798,50.575358,22.301667
181203,Jeżowe,10096,123.92,50.373084,22.1363
181204,Krzeszów,4261,62.209,50.401055,22.354631
181205,Nisko,22358,142.359,50.518945,22.135812
181206,Rudnik nad Sanem,10173,78.694,50.446573,22.24463
181207,Ulanów,8255,119.44,50.488732,22.288753
181801,Stalowa Wola,60466,82.525,50.572318,22.061496
181802,Bojanów,7602,179.404,50.44285,21.981176
181803,Pysznica,11194,146.646,50.575892,22.131571
181804,Radomyśl nad Sanem,7311,133.9,50.69029,21.966222
181805,Zaklików,8516,202.138,50.739263,22.092223
181806,Zaleszany,10948,87.178,50.629921,21.951094
182001,Baranów Sandomierski,11852,121.556,50.474372,21.5733
182002,Gorzyce,13102,68.886,50.658704,21.844167
182003,Grębów,9984,187.177,50.564452,21.848195
182004,Nowa Dęba,18027,143.419,50.421912,21.748553
186401,Tarnobrzeg,46745,85.405,50.573182,21.67923
200201,Choroszcz,15528,163.818,53.139851,23.020004
200202,Czarna Białostocka,11314,206.386,53.30072,23.284323
200203,Dobrzyniewo Duże,9423,161.12,53.199509,23.033455
200204,Gródek,5141,429.76,53.096164,23.669172
200205,Juchnowiec Kościelny,16572,171.77,53.085592,23.12113
200206,Łapy,21848,127.65,52.990876,22.882284
200207,Michałowo,6565,409.982,53.032089,23.612326
200208,Poświętne,3364,114.568,52.908197,22.819386
200209,Supraśl,15676,188.556,53.164654,23.28872
200210,Suraż,1967,76.604,52.945106,22.971443
200211,Turośń Kościelna,6411,139.894,53.053591,23.045338
200212,Tykocin,6194,207.345,53.200599,22.778119
200213,Wasilków,17560,127.123,53.203422,23.203608
200214,Zabłudów,9331,339.778,53.01973,23.32097
200215,Zawady,2717,112.181,53.167897,22.597931
201101,Dąbrowa Białostocka,11336,263.829,53.649664,23.354381
201102,Janów,4098,207.856,53.457674,23.239686
